timestamp,Basilea_Temperature,Basilea_Relative_Humidity,Basilea_Wind_Speed,Basilea_Wind_Direction
20210516T1800,14.540529,69.0,18.391735,266.63354
20210516T1900,14.040529,71.0,19.523155,264.70993
20210516T2000,13.510529,73.0,20.883104,269.01224
20210516T2100,12.440529,75.0,19.469976,266.8202
20210516T2200,11.500529,76.0,20.898611,259.0772
20210516T2300,10.910529,79.0,19.48661,258.2749
20210517T0000,10.640529,78.0,16.09969,243.43495
20210517T0100,10.380529,79.0,20.456745,241.63095
20210517T0200,10.060529,80.0,23.683512,250.46335
20210517T0300,9.490529,81.0,23.688984,253.21736
20210517T0400,9.150529,80.0,24.288662,258.02386
20210517T0500,8.430529,81.0,21.868332,249.77515
20210517T0600,8.380529,79.0,23.132626,249.02652
20210517T0700,8.890529,77.0,24.640942,244.93253
20210517T0800,9.930529,74.0,25.925,244.50244
20210517T0900,10.470529,72.0,27.210379,252.28421
20210517T1000,11.470529,68.0,26.758923,250.34618
20210517T1100,11.430529,67.0,26.654589,253.52313
20210517T1200,11.990529,63.0,30.718357,259.87534
20210517T1300,13.450529,58.0,34.763775,254.38062
20210517T1400,13.560529,59.0,32.97293,259.3035
20210517T1500,12.880529,61.0,30.657122,260.5377
20210517T1600,13.760529,60.0,31.012281,260.64703
20210517T1700,12.990529,61.0,31.367552,260.7539
20210517T1800,13.560529,60.0,31.845247,259.57928
20210517T1900,13.080529,60.0,30.85307,258.55896
20210517T2000,12.680529,62.0,29.09103,257.8557
20210517T2100,11.660529,66.0,24.923338,259.177
20210517T2200,10.950529,70.0,23.688984,253.21736
20210517T2300,10.440529,75.0,22.657131,252.42874
20210518T0000,9.690529,80.0,20.150354,251.24136
20210518T0100,9.730529,81.0,19.386591,254.93152
20210518T0200,9.260529,82.0,18.58451,248.4047
20210518T0300,9.400529,81.0,16.311613,247.96378
20210518T0400,9.590529,81.0,16.73516,251.1753
20210518T0500,9.420529,81.0,16.055353,250.34618
20210518T0600,9.540529,81.0,24.36591,257.19574
20210518T0700,9.820529,78.0,23.313995,256.6075
20210518T0800,10.450529,75.0,25.509243,261.0694
20210518T0900,10.880529,69.0,23.73271,260.3948
20210518T1000,10.610529,67.0,22.553936,261.74057
20210518T1100,11.130529,64.0,21.611998,268.09085
20210518T1200,11.850529,61.0,21.626984,272.8624
20210518T1300,12.060529,59.0,23.828083,274.3323
20210518T1400,14.070529,56.0,20.780453,284.03625
20210518T1500,14.510529,52.0,22.805367,281.84207
20210518T1600,14.980529,50.0,21.398056,282.63336
20210518T1700,14.790529,50.0,19.64558,283.78162
20210518T1800,14.630529,50.0,19.64558,283.78162
20210518T1900,14.190529,53.0,19.0392,285.35016
20210518T2000,13.360529,56.0,17.992796,289.88516
20210518T2100,12.470529,58.0,15.042659,291.0375
20210518T2200,11.750529,64.0,9.504273,294.62357
20210518T2300,10.470529,69.0,8.4042845,279.8658
20210519T0000,10.140529,69.0,7.342588,258.69006
20210519T0100,9.440529,70.0,7.7043357,232.59465
20210519T0200,9.350529,71.0,6.4096174,231.84277
20210519T0300,9.5505295,73.0,1.8,270.0
20210519T0400,9.020529,78.0,1.1384199,251.56506
20210519T0500,9.140529,78.0,8.427383,199.98311
20210519T0600,8.390529,78.0,7.69592,190.7843
20210519T0700,8.890529,80.0,3.6,180.0
20210519T0800,10.640529,75.0,6.4799995,270.0
20210519T0900,11.000529,70.0,12.181625,288.9704
20210519T1000,11.070529,67.0,12.287555,275.04245
20210519T1100,12.260529,62.0,13.004921,265.23636
20210519T1200,12.270529,60.0,15.5843,263.3675
20210519T1300,12.540529,58.0,19.8,270.0
20210519T1400,11.660529,66.0,20.570463,274.0142
20210519T1500,12.720529,63.0,17.81909,278.1301
20210519T1600,11.5505295,69.0,22.81957,276.34018
20210519T1700,9.500529,73.0,20.523157,248.38522
20210519T1800,11.510529,67.0,12.661564,255.17352
20210519T1900,11.020529,69.0,21.9718,271.87787
20210519T2000,10.230529,71.0,21.611998,268.09085
20210519T2100,9.530529,78.0,10.739833,283.57043
20210519T2200,9.220529,81.0,16.56,270.0
20210519T2300,8.930529,82.0,20.163212,268.977
20210520T0000,8.700529,81.0,18.03237,266.56638
20210520T0100,7.790529,82.0,13.363711,242.74467
20210520T0200,7.8905287,82.0,12.096214,233.47115
20210520T0300,8.580529,81.0,10.948973,242.59244
20210520T0400,8.390529,81.0,13.849477,242.10274
20210520T0500,8.5505295,81.0,16.09969,259.69516
20210520T0600,8.160529,85.0,15.39184,259.2157
20210520T0700,8.610529,82.0,16.808569,260.1342
20210520T0800,9.520529,78.0,18.129137,263.15723
20210520T0900,9.690529,76.0,18.374111,267.75427
20210520T1000,11.030529,70.0,18.72,270.0
20210520T1100,11.690529,67.0,17.28,270.0
20210520T1200,12.390529,63.0,16.93531,272.43665
20210520T1300,12.120529,62.0,16.62249,274.96973
20210520T1400,14.970529,53.0,11.525623,284.47028
20210520T1500,15.740529,50.0,7.771331,283.39252
20210520T1600,16.37053,48.0,6.924738,278.97263
20210520T1700,16.79053,47.0,5.4477882,262.40536
20210520T1800,16.690529,48.0,3.8939953,236.30994
20210520T1900,16.600529,49.0,2.0991426,210.96376
20210520T2000,16.31053,51.0,1.8,143.1301
20210520T2100,15.490529,55.0,6.725354,105.5241
20210520T2200,14.370529,64.0,10.30883,114.77514
20210520T2300,12.620529,68.0,9.422101,136.54816
20210521T0000,11.560529,57.0,11.183201,146.82149
20210521T0100,12.120529,49.0,9.021574,151.38954
20210521T0200,12.160529,48.0,8.557102,157.75098
20210521T0300,11.690529,53.0,8.654987,135.0
20210521T0400,11.740529,54.0,9.19939,120.57922
20210521T0500,12.490529,50.0,9.085988,123.69006
20210521T0600,13.640529,46.0,9.220499,128.6598
20210521T0700,14.450529,47.0,9.565437,160.20113
20210521T0800,14.630529,54.0,11.609651,209.74489
20210521T0900,15.760529,53.0,13.708391,203.1986
20210521T1000,18.37053,42.0,19.083395,234.21103
20210521T1100,19.06053,42.0,20.478907,259.87534
20210521T1200,16.13053,58.0,27.722336,269.25595
20210521T1300,15.620529,69.0,19.09358,272.16107
20210521T1400,14.000529,71.0,26.478973,262.97162
20210521T1500,13.650529,81.0,20.907913,272.96094
20210521T1600,12.350529,67.0,24.84,270.0
20210521T1700,12.250529,65.0,18.486622,276.70984
20210521T1800,12.010529,71.0,12.605142,268.36343
20210521T1900,12.220529,73.0,10.495713,247.83365
20210521T2000,11.010529,80.0,12.57426,283.2405
20210521T2100,10.5505295,81.0,11.91812,205.01689
20210521T2200,11.020529,69.0,13.584932,237.99463
20210521T2300,9.750529,78.0,19.930477,249.92847
20210522T0000,9.640529,78.0,16.93531,177.56335
20210522T0100,10.0505295,74.0,15.484185,197.59242
20210522T0200,9.850529,74.0,18.678415,207.55281
20210522T0300,9.570529,77.0,18.391737,220.23636
20210522T0400,9.180529,79.0,17.309975,225.0
20210522T0500,8.670529,79.0,14.88242,237.84772
20210522T0600,8.0505295,78.0,13.70839,240.0685
20210522T0700,8.640529,77.0,15.256526,250.70996
20210522T0800,9.630529,73.0,20.545246,258.88696
20210522T0900,10.630529,67.0,21.749481,257.57407
20210522T1000,11.740529,63.0,22.101183,257.7749
20210522T1100,12.880529,59.0,22.380884,258.87082
20210522T1200,13.200529,57.0,22.81957,263.65982
20210522T1300,14.880529,50.0,23.803596,266.53177
20210522T1400,16.22053,44.0,25.210283,271.6366
20210522T1500,16.680529,42.0,24.842607,270.83032
20210522T1600,16.87053,41.0,24.50381,272.52612
20210522T1700,16.48053,41.0,23.051247,271.78992
20210522T1800,16.70053,42.0,20.880001,270.0
20210522T1900,16.40053,43.0,20.598795,275.01312
20210522T2000,15.070529,50.0,18.448023,287.0205
20210522T2100,14.120529,54.0,14.408997,282.99463
20210522T2200,12.720529,63.0,18.72,270.0
20210522T2300,10.540529,78.0,25.223133,267.54596
20210523T0000,9.980529,73.0,20.431387,255.7189
20210523T0100,9.670529,82.0,21.602999,270.95483
20210523T0200,9.070529,81.0,19.829433,266.87787
20210523T0300,8.210529,82.0,14.84318,255.96376
20210523T0400,8.500529,78.0,15.2947035,243.43495
20210523T0500,8.340529,80.0,11.874544,255.96376
20210523T0600,8.310529,82.0,12.9249525,257.125
20210523T0700,8.520529,77.0,14.561099,261.46924
20210523T0800,9.080529,74.0,13.450708,254.47589
20210523T0900,9.620529,70.0,14.372974,247.9321
20210523T1000,10.560529,66.0,13.910169,259.56253
20210523T1100,12.060529,62.0,14.04,270.0
20210523T1200,13.130529,56.0,14.917212,278.32565
20210523T1300,14.150529,53.0,15.542662,283.39252
20210523T1400,14.890529,48.0,16.199999,270.0
20210523T1500,16.32053,45.0,14.512064,277.125
20210523T1600,16.770529,44.0,12.9249525,282.875
20210523T1700,17.04053,44.0,10.24578,288.43494
20210523T1800,16.990528,45.0,7.491114,305.2176
20210523T1900,16.73053,47.0,6.763786,334.7989
20210523T2000,16.14053,49.0,5.8048253,7.125
20210523T2100,15.020529,55.0,6.3690495,47.29059
20210523T2200,14.3005295,58.0,6.8399997,89.99999
20210523T2300,12.540529,66.0,7.10031,120.465546
20210524T0000,10.850529,76.0,5.634891,153.43495
20210524T0100,9.780529,75.0,5.6002855,135.0
20210524T0200,9.140529,71.0,6.4096174,128.15723
20210524T0300,9.110529,68.0,7.6367526,135.0
20210524T0400,9.0505295,62.0,10.009036,127.69424
20210524T0500,8.560529,63.0,10.182337,135.0
20210524T0600,7.8505287,69.0,8.78872,124.99202
20210524T0700,8.610529,75.0,7.729527,117.75854
20210524T0800,10.730529,75.0,8.209263,105.25512
20210524T0900,13.290529,61.0,1.08,360.0
20210524T1000,15.280529,56.0,5.506941,281.30994
20210524T1100,16.38053,49.0,5.1919937,303.69006
20210524T1200,17.70053,46.0,1.1384199,288.43497
20210524T1300,17.39053,48.0,2.2768397,108.434944
20210524T1400,18.40053,47.0,0.8049845,333.43497
20210524T1500,18.80053,47.0,7.342588,281.30994
20210524T1600,17.79053,54.0,12.758432,253.61046
20210524T1700,17.57053,58.0,19.8,270.0
20210524T1800,15.460529,63.0,22.668568,280.0607
20210524T1900,12.950529,82.0,22.427162,288.7258
20210524T2000,12.660529,79.0,15.459054,242.24146
20210524T2100,12.260529,71.0,21.288757,266.1215
20210524T2200,11.030529,74.0,15.111424,257.61926
20210524T2300,10.340529,78.0,20.929596,266.0548
20210525T0000,9.250529,77.0,24.162945,266.58344
20210525T0100,8.540529,73.0,21.791153,262.40536
20210525T0200,7.6905284,76.0,19.48661,258.2749
20210525T0300,7.1205287,76.0,20.150354,251.24136
20210525T0400,6.6705284,77.0,19.995398,246.66595
20210525T0500,6.4205284,78.0,19.191748,246.8014
20210525T0600,6.1305285,77.0,19.803272,242.96915
20210525T0700,6.8705287,74.0,24.014996,246.12473
20210525T0800,7.7505283,71.0,28.146843,249.0151
20210525T0900,8.910529,67.0,29.257614,251.34212
20210525T1000,10.0505295,63.0,28.901073,256.30994
20210525T1100,10.270529,60.0,29.370352,258.69006
20210525T1200,11.990529,54.0,29.427662,262.26642
20210525T1300,12.760529,50.0,28.44,270.0
20210525T1400,15.240529,37.0,28.820242,267.85242
20210525T1500,15.730529,36.0,28.856194,266.42368
20210525T1600,15.940529,36.0,30.293522,266.59357
20210525T1700,15.8005295,40.0,29.957968,265.86533
20210525T1800,15.650529,42.0,28.137634,266.3322
20210525T1900,15.360529,43.0,26.368616,265.30133
20210525T2000,14.440529,46.0,24.29133,263.19095
20210525T2100,13.140529,51.0,17.873556,260.72742
20210525T2200,11.690529,57.0,14.039999,247.38013
20210525T2300,10.480529,61.0,13.493999,226.08093
20210526T0000,9.670529,64.0,13.246826,222.7974
20210526T0100,8.950529,68.0,11.304229,217.23483
20210526T0200,8.490529,70.0,9.826088,208.44293
20210526T0300,8.250529,72.0,9.227524,200.55605
20210526T0400,8.690529,72.0,8.557102,202.24902
20210526T0500,8.820529,72.0,8.225035,203.1986
20210526T0600,9.170529,71.0,10.1887,212.00539
20210526T0700,11.210529,66.0,14.182355,246.0375
20210526T0800,11.930529,62.0,23.110205,251.84729
20210526T0900,13.320529,56.0,26.654589,253.52313
20210526T1000,14.490529,48.0,30.222849,257.61926
20210526T1100,15.620529,42.0,32.335934,258.43988
20210526T1200,16.73053,39.0,34.524353,258.5729
20210526T1300,17.57053,40.0,35.870163,259.5923
20210526T1400,16.65053,48.0,34.247337,266.9872
20210526T1500,17.660528,49.0,33.121956,269.37726
20210526T1600,17.610529,51.0,32.407997,271.27304
20210526T1700,17.79053,53.0,30.36403,280.24408
20210526T1800,15.130529,71.0,23.188583,297.75854
20210526T1900,14.620529,73.0,19.694992,288.10376
20210526T2000,14.290529,75.0,15.379206,286.31384
20210526T2100,13.8005295,79.0,10.163227,292.9321
20210526T2200,13.320529,84.0,5.634891,296.56506
20210526T2300,12.990529,89.0,5.8048253,299.74487
20210527T0000,12.620529,91.0,0.35999998,360.0
20210527T0100,12.510529,91.0,1.9386592,111.80141
20210527T0200,12.060529,94.0,6.8399997,360.0
20210527T0300,9.710529,93.0,13.138765,350.5377
20210527T0400,9.870529,93.0,6.696387,323.74615
20210527T0500,9.890529,93.0,6.1094027,315.0
20210527T0600,9.760529,93.0,3.6179552,275.7106
20210527T0700,9.850529,90.0,2.2768397,251.56506
20210527T0800,10.080529,86.0,2.4149535,206.56505
20210527T0900,10.730529,84.0,4.0249224,206.56505
20210527T1000,12.170529,78.0,4.452954,255.96376
20210527T1100,12.940529,74.0,8.049845,296.56506
20210527T1200,13.190529,72.0,9.339208,297.55283
20210527T1300,14.100529,66.0,8.049845,296.56506
20210527T1400,16.000528,56.0,6.489992,289.44003
20210527T1500,17.13053,49.0,7.172949,287.52557
20210527T1600,17.830528,45.0,10.587917,287.8189
20210527T1700,17.860529,46.0,14.372974,292.0679
20210527T1800,17.55053,48.0,14.693999,300.96375
20210527T1900,17.37053,48.0,13.830749,308.65982
20210527T2000,16.750528,51.0,12.7279215,315.0
20210527T2100,15.980529,54.0,10.233123,320.7106
20210527T2200,14.160529,65.0,4.3349743,355.23636
20210527T2300,13.320529,69.0,2.1897945,99.46232
20210528T0000,12.640529,71.0,4.6800003,157.38013
20210528T0100,11.730529,70.0,3.6,180.0
20210528T0200,11.040529,73.0,3.0758414,159.44395
20210528T0300,10.570529,75.0,4.510787,118.61046
20210528T0400,10.110529,77.0,5.6920996,108.434944
20210528T0500,9.530529,80.0,6.297428,120.963745
20210528T0600,8.980529,84.0,5.8048253,119.74488
20210528T0700,9.320529,83.0,3.9763298,95.19443
20210528T0800,11.100529,74.0,4.379589,80.537674
20210528T0900,13.030529,69.0,5.3999996,360.0
20210528T1000,14.750529,64.0,5.8603754,10.619659
20210528T1100,16.240528,60.0,6.924738,8.972626
20210528T1200,17.490528,56.0,9.007196,2.2906036
20210528T1300,18.55053,53.0,10.799999,360.0
20210528T1400,19.240528,54.0,15.124284,358.63608
20210528T1500,20.110529,53.0,13.698934,3.0127716
20210528T1600,20.610529,52.0,13.493999,9.211014
20210528T1700,20.530529,52.0,16.919998,360.0
20210528T1800,19.81053,54.0,20.880001,360.0
20210528T1900,19.20053,58.0,20.188908,3.0664825
20210528T2000,18.490528,61.0,16.563911,358.75464
20210528T2100,16.940529,65.0,15.683776,350.7539
20210528T2200,15.280529,70.0,11.792404,347.66092
20210528T2300,14.330529,73.0,4.8965297,306.02737
20210529T0000,13.540529,75.0,2.8116899,230.19443
20210529T0100,12.650529,77.0,3.096837,215.53769
20210529T0200,12.100529,78.0,1.2979984,146.30994
20210529T0300,11.260529,81.0,0.71999997,89.99999
20210529T0400,10.690529,82.0,1.484318,255.96376
20210529T0500,10.340529,83.0,2.16,270.0
20210529T0600,10.130529,84.0,2.52,270.0
20210529T0700,10.830529,81.0,2.8116899,320.19443
20210529T0800,11.790529,79.0,2.5455842,8.130096
20210529T0900,13.880529,73.0,4.6102495,38.659805
20210529T1000,16.340528,63.0,5.8048253,60.25511
20210529T1100,17.98053,54.0,7.754637,68.19859
20210529T1200,19.04053,51.0,8.089993,69.14554
20210529T1300,19.82053,49.0,7.8954163,46.847595
20210529T1400,19.71053,51.0,6.4096174,38.157227
20210529T1500,20.340528,47.0,7.24486,63.43495
20210529T1600,20.73053,43.0,7.9932976,82.23483
20210529T1700,20.79053,41.0,8.209263,74.74488
20210529T1800,20.770529,39.0,9.6932955,74.9315
20210529T1900,20.48053,37.0,10.823973,86.18592
20210529T2000,19.79053,38.0,9.72,89.99999
20210529T2100,18.71053,45.0,9.028754,94.57392
20210529T2200,16.30053,58.0,9.885262,100.49147
20210529T2300,14.760529,60.0,8.64,89.99999
20210530T0000,12.460529,68.0,6.87779,96.009
20210530T0100,10.880529,73.0,6.28713,103.24051
20210530T0200,9.610529,77.0,5.937272,104.03624
20210530T0300,8.700529,79.0,4.68,89.99999
20210530T0400,8.010529,81.0,3.96,89.99999
20210530T0500,7.4405284,82.0,2.5455842,98.1301
20210530T0600,7.1805286,82.0,1.1384199,161.56505
20210530T0700,7.8905287,78.0,0.5091169,225.0
20210530T0800,9.620529,72.0,1.8,53.130096
20210530T0900,12.430529,67.0,8.373386,64.53666
20210530T1000,16.64053,47.0,23.762726,89.13194
20210530T1100,17.680529,44.0,24.216522,84.88268
20210530T1200,18.940529,40.0,22.91026,81.869896
20210530T1300,19.96053,36.0,23.319553,81.11935
20210530T1400,20.71053,32.0,24.693481,82.46055
20210530T1500,21.20053,31.0,24.251284,84.03551
20210530T1600,21.32053,31.0,24.850431,88.339714
20210530T1700,21.15053,33.0,24.119999,89.99999
20210530T1800,20.770529,36.0,22.68,89.99999
20210530T1900,20.12053,38.0,21.38897,96.76617
20210530T2000,18.940529,41.0,18.64369,100.00798
20210530T2100,17.260529,46.0,16.09969,100.30484
20210530T2200,15.380529,52.0,14.799459,94.18491
20210530T2300,13.5505295,56.0,12.287555,84.95755
20210531T0000,11.150529,64.0,6.5693827,80.537674
20210531T0100,9.250529,74.0,1.2979984,146.30994
20210531T0200,8.5505295,75.0,0.71999997,180.0
20210531T0300,7.9205284,74.0,1.9386592,158.1986
20210531T0400,7.1605287,74.0,2.4149535,153.43495
20210531T0500,6.5905285,74.0,2.5455842,171.8699
20210531T0600,6.1205287,74.0,2.52,180.0
20210531T0700,6.7105284,72.0,0.35999998,89.99999
20210531T0800,8.0505295,68.0,0.8049845,333.43497
20210531T0900,10.0505295,65.0,3.7585104,16.69925
20210531T1000,12.970529,61.0,7.145796,49.085617
20210531T1100,17.32053,44.0,11.440978,77.27564
20210531T1200,18.96053,36.0,12.522619,71.56504
20210531T1300,20.100529,35.0,10.00256,59.74356
20210531T1400,21.38053,32.0,14.759999,89.99999
20210531T1500,21.990528,32.0,14.081478,94.398705
20210531T1600,22.330528,32.0,13.084402,97.90716
20210531T1700,22.360529,33.0,12.7279215,98.1301
20210531T1800,22.15053,34.0,12.9249525,102.87499
20210531T1900,21.73053,37.0,13.237039,112.380135
20210531T2000,20.96053,39.0,12.72283,115.11483
20210531T2100,19.500528,43.0,13.1041975,105.9454
20210531T2200,17.37053,52.0,12.57426,103.24051
20210531T2300,14.890529,62.0,10.787993,115.70995
20210601T0000,13.350529,67.0,10.495713,120.96376
20210601T0100,12.360529,69.0,11.298495,120.650665
20210601T0200,11.670529,69.0,11.792404,121.26373
20210601T0300,10.880529,70.0,11.384198,124.69515
20210601T0400,10.080529,72.0,10.233123,129.2894
20210601T0500,9.580529,73.0,9.726664,128.991
20210601T0600,9.310529,73.0,10.883676,124.2157
20210601T0700,10.910529,67.0,10.787993,115.70995
20210601T0800,13.200529,60.0,12.979984,109.44003
20210601T0900,15.530529,55.0,12.9249525,102.87499
20210601T1000,17.830528,53.0,11.525623,91.7899
20210601T1100,20.250528,44.0,11.183201,86.30861
20210601T1200,21.79053,38.0,9.255571,76.504265
20210601T1300,22.87053,37.0,7.7043357,52.594643
20210601T1400,23.97053,37.0,9.255571,76.504265
20210601T1500,24.590528,36.0,7.628263,70.70995
20210601T1600,24.88053,37.0,6.379216,73.61045
20210601T1700,25.000528,35.0,6.830519,71.56504
20210601T1800,24.840528,35.0,7.9932976,82.23483
20210601T1900,24.47053,37.0,9.72,89.99999
20210601T2000,23.70053,40.0,9.007196,92.2906
20210601T2100,22.250528,45.0,10.105681,94.08562
20210601T2200,20.32053,52.0,10.137692,106.50436
20210601T2300,18.14053,61.0,9.885262,123.11134
20210602T0000,16.95053,60.0,11.298495,120.650665
20210602T0100,15.360529,62.0,12.313894,127.874985
20210602T0200,14.620529,64.0,12.031756,128.92754
20210602T0300,14.350529,63.0,12.819235,128.15723
20210602T0400,14.180529,64.0,13.281023,122.828545
20210602T0500,14.0505295,65.0,12.10157,120.37913
20210602T0600,13.600529,68.0,10.966713,113.19859
20210602T0700,13.480529,71.0,9.0,106.2602
20210602T0800,15.630529,65.0,10.163227,112.9321
20210602T0900,18.170528,57.0,10.137692,106.50436
20210602T1000,20.410528,52.0,6.87779,96.009
20210602T1100,22.360529,47.0,4.452954,75.96376
20210602T1200,24.000528,42.0,4.1046314,52.125
20210602T1300,25.15053,39.0,3.0758414,20.556046
20210602T1400,24.680529,48.0,5.692099,304.69516
20210602T1500,25.31053,47.0,2.9024127,277.125
20210602T1600,24.280529,49.0,4.39436,235.00798
20210602T1700,23.72053,50.0,1.8,323.13013
20210602T1800,23.590528,50.0,5.634891,26.565033
20210602T1900,23.05053,51.0,5.8603754,42.510437
20210602T2000,22.63053,52.0,4.1046314,74.74488
20210602T2100,21.98053,54.0,3.6179552,84.289406
20210602T2200,21.14053,61.0,5.634891,116.56505
20210602T2300,19.240528,72.0,7.8954163,136.84761
20210603T0000,17.20053,67.0,9.085988,146.30994
20210603T0100,16.000528,75.0,9.686609,138.01279
20210603T0200,16.030529,75.0,8.4963045,143.61565
20210603T0300,15.860529,66.0,5.815978,158.1986
20210603T0400,16.12053,61.0,4.3498964,155.55605
20210603T0500,16.100529,64.0,5.00128,120.25643
20210603T0600,16.020529,65.0,6.763786,115.20112
20210603T0700,16.20053,67.0,6.830519,108.434944
20210603T0800,17.73053,68.0,7.8954163,114.22774
20210603T0900,20.48053,63.0,8.654986,106.92751
20210603T1000,22.57053,57.0,7.2805495,98.53076
20210603T1100,23.990528,50.0,6.725354,105.5241
20210603T1200,25.020529,46.0,4.5536795,108.434944
20210603T1300,25.910528,44.0,2.6208394,74.054596
20210603T1400,25.780529,46.0,1.8,143.1301
20210603T1500,26.29053,45.0,1.08,360.0
20210603T1600,26.48053,45.0,1.609969,333.43497
20210603T1700,26.530529,45.0,3.0547013,315.0
20210603T1800,25.490528,48.0,7.9036193,300.0686
20210603T1900,24.95053,50.0,5.8048253,299.74487
20210603T2000,24.280529,51.0,3.319036,319.3987
20210603T2100,23.610529,51.0,2.0991426,30.963745
20210603T2200,22.89053,57.0,4.0249224,79.695145
20210603T2300,21.47053,74.0,5.315336,118.30075
20210604T0000,19.860529,89.0,5.495161,148.3925
20210604T0100,19.030529,71.0,5.3517847,160.34618
20210604T0200,18.31053,63.0,4.198285,149.03624
20210604T0300,17.920528,68.0,4.3349743,131.63353
20210604T0400,17.72053,68.0,4.6938257,122.47119
20210604T0500,17.660528,65.0,4.510787,118.61046
20210604T0600,17.760529,66.0,4.5536795,108.434944
20210604T0700,17.590528,70.0,4.0249224,100.30484
20210604T0800,18.12053,74.0,4.73506,98.74616
20210604T0900,20.360529,65.0,5.3999996,89.99999
20210604T1000,22.56053,58.0,2.7416782,66.8014
20210604T1100,23.29053,57.0,4.452954,194.03624
